name,record_id,instrument,chapter,filename,VIS_rmse,VIS_variance,VIS_coverage,NIR_rmse,NIR_variance,NIR_coverage,SWIR_rmse,SWIR_variance,SWIR_coverage,MWIR_rmse,MWIR_variance,MWIR_coverage,LWIR_rmse,LWIR_variance,LWIR_coverage
"Rutile TiO_2 (O-2A)",O-2A,becknic,mineral,mineral.oxide.none.coarse.vswir.o-2a.jpl.perkin.spectrum.txt,0.001505,0.990218,0.883721,0.001634,0.980238,1.000000,0.001134,0.997321,1.000000,0.000845,1.000000,0.000000,0.000628,1.000000,0.000000
"Cassiterite SnO_2 (O-3A)",O-3A,becknic,mineral,mineral.oxide.none.coarse.vswir.o-3a.jpl.beckman.spectrum.txt,0.000651,0.900306,0.883721,0.000581,1.000000,1.000000,0.000450,0.968587,1.000000,0.000213,1.000000,0.000000,0.000266,1.000000,0.000000
"Cassiterite SnO_2 (O-3A)",O-3A,becknic,mineral,mineral.oxide.none.coarse.vswir.o-3a.jpl.perkin.spectrum.txt,0.000174,0.993806,0.883721,0.000535,0.763611,1.000000,0.000433,0.981371,1.000000,0.000220,1.000000,0.000000,0.000250,1.000000,0.000000
"Magnetite Fe^2+Fe_2^3+O_4 (O-4A)",O-4A,becknic,mineral,mineral.oxide.none.coarse.vswir.o-4a.jpl.beckman.spectrum.txt,0.000605,0.943593,0.883721,0.000382,0.977739,1.000000,0.000445,0.999305,1.000000,0.000540,1.000000,0.000000,0.000351,1.000000,0.000000
"Magnetite Fe^2+Fe_2^3+O_4 (O-4A)",O-4A,becknic,mineral,mineral.oxide.none.coarse.vswir.o-4a.jpl.perkin.spectrum.txt,0.000293,0.989158,0.883721,0.000554,0.984198,1.000000,0.000556,0.998959,1.000000,0.000548,1.000000,0.000000,0.000357,1.000000,0.000000
"Pyrolusite MnO_2 (O-6A)",O-6A,becknic,mineral,mineral.oxide.none.coarse.vswir.o-6a.jpl.beckman.spectrum.txt,0.000690,0.971667,0.883721,0.000732,0.801449,1.000000,0.000715,0.992736,1.000000,0.000551,1.000000,0.000000,0.000351,1.000000,0.000000
"Pyrolusite MnO_2 (O-6A)",O-6A,becknic,mineral,mineral.oxide.none.coarse.vswir.o-6a.jpl.perkin.spectrum.txt,0.000303,0.996968,0.883721,0.000604,0.914591,1.000000,0.000779,0.993113,1.000000,0.000545,1.000000,0.000000,0.000343,1.000000,0.000000
"Columbite Fe^2+Nb_2O_6 (O-7A)",O-7A,becknic,mineral,mineral.oxide.none.coarse.vswir.o-7a.jpl.beckman.spectrum.txt,0.000569,0.953107,0.883721,0.000586,1.000000,1.000000,0.000483,0.998293,1.000000,0.000511,1.000000,0.000000,0.000313,1.000000,0.000000
"Columbite Fe^2+Nb_2O_6 (O-7A)",O-7A,becknic,mineral,mineral.oxide.none.coarse.vswir.o-7a.jpl.perkin.spectrum.txt,0.000361,0.988519,0.883721,0.000518,0.766188,1.000000,0.000513,0.997933,1.000000,0.000517,1.000000,0.000000,0.000318,1.000000,0.000000
"Magnesiochromite MgCr_2O_4 (O-8A)",O-8A,becknic,mineral,mineral.oxide.none.coarse.vswir.o-8a.jpl.beckman.spectrum.txt,0.000612,0.872889,0.883721,0.000589,1.000000,1.000000,0.000437,0.995560,1.000000,0.000213,1.000000,0.000000,0.000265,1.000000,0.000000
"Magnesiochromite MgCr_2O_4 (O-8A)",O-8A,becknic,mineral,mineral.oxide.none.coarse.vswir.o-8a.jpl.perkin.spectrum.txt,0.000202,0.994757,0.883721,0.000587,0.814013,1.000000,0.000447,0.991699,1.000000,0.000259,1.000000,0.000000,0.000233,1.000000,0.000000
"Chromite Fe+2Cr2O4 (chromite_1)",chromite_1,becknic,mineral,mineral.oxide.none.fine.tir.chromite_1.jhu.nicolet.spectrum.txt,0.000411,1.000000,0.000000,0.000693,1.000000,0.000000,0.001245,0.994291,0.300357,0.002467,0.999256,1.000000,0.004829,0.999253,1.000000
"Hematite a-Fe2O3 (hematite_1)",hematite_1,becknic,mineral,mineral.oxide.none.fine.tir.hematite_1.jhu.nicolet.spectrum.txt,0.000403,1.000000,0.000000,0.000450,1.000000,0.000000,0.001305,0.997061,0.300357,0.002854,0.999534,1.000000,0.002882,0.997219,1.000000
"Ilmenite Fe+2TiO3 (ilmenite_1)",ilmenite_1,becknic,mineral,mineral.oxide.none.fine.tir.ilmenite_1.jhu.nicolet.spectrum.txt,0.000572,1.000000,0.000000,0.000467,1.000000,0.000000,0.001535,0.994974,0.300357,0.002713,0.999596,1.000000,0.003657,0.999343,1.000000
"Magnetite Fe+2Fe2+3O4 (magnet_1)",magnet_1,becknic,mineral,mineral.oxide.none.fine.tir.magnet_1.jhu.nicolet.spectrum.txt,0.000006,1.000000,0.000000,0.000009,1.000000,0.000000,0.000109,1.000000,0.300357,0.001268,0.991469,1.000000,0.001106,0.999205,1.000000
"Gahnite ZnAl_2O_4 (O-11A)",O-11A,becknic,mineral,mineral.oxide.none.fine.tir.o-11a.jpl.nicolet.spectrum.txt,0.000502,1.000000,0.000000,0.000480,1.000000,0.000000,0.001064,0.992592,0.356929,0.008145,0.998073,1.000000,0.006918,0.997778,1.000000
"Anatase TiO_2 (O-12A)",O-12A,becknic,mineral,mineral.oxide.none.fine.tir.o-12a.jpl.nicolet.spectrum.txt,0.000279,1.000000,0.000000,0.000765,1.000000,0.000000,0.001100,0.995229,0.356929,0.005491,0.998199,1.000000,0.003384,0.996592,1.000000
"Zincite (Zn,Mn)O (O-13A)",O-13A,becknic,mineral,mineral.oxide.none.fine.tir.o-13a.jpl.nicolet.spectrum.txt,0.000376,1.000000,0.000000,0.001070,0.000000,0.000000,0.001249,0.991632,0.356929,0.007220,0.997044,1.000000,0.014118,0.993655,1.000000
"Corundum Al_2O_3 (O-15A)",O-15A,becknic,mineral,mineral.oxide.none.fine.tir.o-15a.jpl.nicolet.spectrum.txt,0.000231,1.000000,0.000000,0.000614,1.000000,0.000000,0.001112,0.989858,0.356929,0.010658,0.995769,1.000000,0.011390,0.931305,1.000000
"Hematite alpha Fe_2O_3 (O-1A)",O-1A,becknic,mineral,mineral.oxide.none.fine.tir.o-1a.jpl.nicolet.spectrum.txt,0.000384,1.000000,0.000000,0.000448,1.000000,0.000000,0.001267,0.978920,0.356929,0.004467,0.988613,1.000000,0.004615,0.995567,1.000000
"Hematite alpha Fe_2O_3 (O-1B)",O-1B,becknic,mineral,mineral.oxide.none.fine.tir.o-1b.jpl.nicolet.spectrum.txt,0.000287,1.000000,0.000000,0.000790,1.000000,0.000000,0.000950,0.994439,0.356929,0.005329,0.998204,1.000000,0.010852,0.994878,1.000000
"Rutile TiO_2 (O-2A)",O-2A,becknic,mineral,mineral.oxide.none.fine.tir.o-2a.jpl.nicolet.spectrum.txt,0.000850,1.000000,0.000000,0.000677,1.000000,0.000000,0.001963,0.930350,0.356929,0.004808,0.992447,1.000000,0.002136,0.999531,1.000000
"Cassiterite SnO_2 (O-3A)",O-3A,becknic,mineral,mineral.oxide.none.fine.tir.o-3a.jpl.nicolet.spectrum.txt,0.000516,1.000000,0.000000,0.000401,1.000000,0.000000,0.001186,0.984962,0.356929,0.000953,0.987791,1.000000,0.000912,0.996989,1.000000
"Magnetite Fe^2+Fe_2^3+O_4 (O-4A)",O-4A,becknic,mineral,mineral.oxide.none.fine.tir.o-4a.jpl.nicolet.spectrum.txt,0.000293,1.000000,0.000000,0.000333,1.000000,0.000000,0.000857,0.760158,0.356929,0.000865,0.967802,1.000000,0.000871,0.981021,1.000000
"Pyrolusite MnO_2 (O-6A)",O-6A,becknic,mineral,mineral.oxide.none.fine.tir.o-6a.jpl.nicolet.spectrum.txt,0.000529,1.000000,0.000000,0.000432,1.000000,0.000000,0.000930,0.971987,0.356929,0.001369,0.988904,1.000000,0.002414,0.997335,1.000000
"Columbite Fe^2+Nb_2O_6 (O-7A)",O-7A,becknic,mineral,mineral.oxide.none.fine.tir.o-7a.jpl.nicolet.spectrum.txt,0.001081,0.000000,0.000000,0.000561,1.000000,0.000000,0.001984,0.997495,0.356929,0.005536,0.994141,1.000000,0.001894,0.999631,1.000000
"Magnesiochromite MgCr_2O_4 (O-8A)",O-8A,becknic,mineral,mineral.oxide.none.fine.tir.o-8a.jpl.nicolet.spectrum.txt,0.000126,1.000000,0.000000,0.000229,1.000000,0.000000,0.000976,0.565479,0.356929,0.007777,0.998308,1.000000,0.006459,0.997941,1.000000
"Rutile TiO2 (rutile_1)",rutile_1,becknic,mineral,mineral.oxide.none.fine.tir.rutile_1.jhu.nicolet.spectrum.txt,0.000430,1.000000,0.000000,0.000451,1.000000,0.000000,0.001400,0.985944,0.300357,0.003122,0.999445,1.000000,0.004931,0.999431,1.000000
"Gahnite ZnAl_2O_4 (O-11A)",O-11A,becknic,mineral,mineral.oxide.none.fine.vswir.o-11a.jpl.beckman.spectrum.txt,0.003712,0.995771,0.883721,0.001647,0.993428,1.000000,0.004492,0.999630,1.000000,0.000656,1.000000,0.000000,0.000465,1.000000,0.000000
"Gahnite ZnAl_2O_4 (O-11A)",O-11A,becknic,mineral,mineral.oxide.none.fine.vswir.o-11a.jpl.perkin.spectrum.txt,0.003948,0.995908,0.883721,0.001895,0.991955,1.000000,0.005057,0.999549,1.000000,0.000501,1.000000,0.000000,0.000355,1.000000,0.000000
"Anatase TiO_2 (O-12A)",O-12A,becknic,mineral,mineral.oxide.none.fine.vswir.o-12a.jpl.beckman.spectrum.txt,0.004133,0.990962,0.883721,0.001443,-0.265258,1.000000,0.001914,0.996388,1.000000,0.000545,1.000000,0.000000,0.000803,1.000000,0.000000
"Anatase TiO_2 (O-12A)",O-12A,becknic,mineral,mineral.oxide.none.fine.vswir.o-12a.jpl.perkin.spectrum.txt,0.005522,0.992560,0.883721,0.001195,0.742898,1.000000,0.002596,0.996553,1.000000,0.000525,1.000000,0.000000,0.000765,1.000000,0.000000
"Zincite (Zn,Mn)O (O-13A)",O-13A,becknic,mineral,mineral.oxide.none.fine.vswir.o-13a.jpl.beckman.spectrum.txt,0.005065,0.995612,0.883721,0.000627,0.932712,1.000000,0.001500,0.995193,1.000000,0.000646,1.000000,0.000000,0.001001,0.000000,0.000000
"Zincite (Zn,Mn)O (O-13A)",O-13A,becknic,mineral,mineral.oxide.none.fine.vswir.o-13a.jpl.perkin.spectrum.txt,0.000489,0.998021,0.883721,0.005121,0.935982,1.000000,0.023059,0.990307,1.000000,0.000717,1.000000,0.000000,0.000577,1.000000,0.000000
"Periclase MgO (O-14A)",O-14A,becknic,mineral,mineral.oxide.none.fine.vswir.o-14a.jpl.beckman.spectrum.txt,0.000986,0.878094,0.883721,0.002700,-0.013844,1.000000,0.005427,0.995991,1.000000,0.000798,1.000000,0.000000,0.000823,1.000000,0.000000
"Corundum Al_2O_3 (O-15A)",O-15A,becknic,mineral,mineral.oxide.none.fine.vswir.o-15a.jpl.beckman.spectrum.txt,0.001196,0.878932,0.883721,0.001190,0.847781,1.000000,0.001686,0.995324,1.000000,0.000568,1.000000,0.000000,0.000694,1.000000,0.000000
"Corundum Al_2O_3 (O-15A)",O-15A,becknic,mineral,mineral.oxide.none.fine.vswir.o-15a.jpl.perkin.spectrum.txt,0.000443,0.997436,0.883721,0.001525,0.438216,1.000000,0.001680,0.997608,1.000000,0.000473,1.000000,0.000000,0.000803,1.000000,0.000000
"Hematite alpha Fe_2O_3 (O-1A)",O-1A,becknic,mineral,mineral.oxide.none.fine.vswir.o-1a.jpl.beckman.spectrum.txt,0.002136,0.999277,0.883721,0.006321,0.971602,1.000000,0.001092,0.991933,1.000000,0.000791,1.000000,0.000000,0.000653,1.000000,0.000000
"Hematite alpha Fe_2O_3 (O-1A)",O-1A,becknic,mineral,mineral.oxide.none.fine.vswir.o-1a.jpl.perkin.spectrum.txt,0.001499,0.999368,0.883721,0.005405,0.975098,1.000000,0.000877,0.992065,1.000000,0.000795,1.000000,0.000000,0.000607,1.000000,0.000000
"Hematite alpha Fe_2O_3 (O-1B)",O-1B,becknic,mineral,mineral.oxide.none.fine.vswir.o-1b.jpl.beckman.spectrum.txt,0.005676,0.998075,0.883721,0.003000,0.999401,1.000000,0.004457,0.987001,1.000000,0.000578,1.000000,0.000000,0.000677,1.000000,0.000000
"Hematite alpha Fe_2O_3 (O-1B)",O-1B,becknic,mineral,mineral.oxide.none.fine.vswir.o-1b.jpl.perkin.spectrum.txt,0.004929,0.998002,0.883721,0.002793,0.999472,1.000000,0.005693,0.989060,1.000000,0.000591,1.000000,0.000000,0.000675,1.000000,0.000000
"Rutile TiO_2 (O-2A)",O-2A,becknic,mineral,mineral.oxide.none.fine.vswir.o-2a.jpl.beckman.spectrum.txt,0.001463,0.999753,0.883721,0.001913,0.985188,1.000000,0.001354,0.994923,1.000000,0.000518,1.000000,0.000000,0.000712,1.000000,0.000000
"Rutile TiO_2 (O-2A)",O-2A,becknic,mineral,mineral.oxide.none.fine.vswir.o-2a.jpl.perkin.spectrum.txt,0.000989,0.999887,0.883721,0.001764,0.987039,1.000000,0.001119,0.995099,1.000000,0.000637,1.000000,0.000000,0.000656,1.000000,0.000000
"Cassiterite SnO_2 (O-3A)",O-3A,becknic,mineral,mineral.oxide.none.fine.vswir.o-3a.jpl.beckman.spectrum.txt,0.001055,0.998672,0.883721,0.001295,0.950896,1.000000,0.000799,0.999155,1.000000,0.000424,1.000000,0.000000,0.000253,1.000000,0.000000
"Cassiterite SnO_2 (O-3A)",O-3A,becknic,mineral,mineral.oxide.none.fine.vswir.o-3a.jpl.perkin.spectrum.txt,0.000392,0.999754,0.883721,0.001447,0.917600,1.000000,0.000751,0.999097,1.000000,0.000299,1.000000,0.000000,0.000279,1.000000,0.000000
"Magnetite Fe^2+Fe_2^3+O_4 (O-4A)",O-4A,becknic,mineral,mineral.oxide.none.fine.vswir.o-4a.jpl.beckman.spectrum.txt,0.000550,0.908586,0.883721,0.000511,0.924199,1.000000,0.000398,0.997807,1.000000,0.000352,1.000000,0.000000,0.000311,1.000000,0.000000
"Magnetite Fe^2+Fe_2^3+O_4 (O-4A)",O-4A,becknic,mineral,mineral.oxide.none.fine.vswir.o-4a.jpl.perkin.spectrum.txt,0.000340,0.979477,0.883721,0.000476,0.965513,1.000000,0.000466,0.996973,1.000000,0.000364,1.000000,0.000000,0.000313,1.000000,0.000000
"Pyrolusite MnO_2 (O-6A)",O-6A,becknic,mineral,mineral.oxide.none.fine.vswir.o-6a.jpl.beckman.spectrum.txt,0.000556,0.966208,0.883721,0.000620,0.916155,1.000000,0.000674,0.999214,1.000000,0.000521,1.000000,0.000000,0.000362,1.000000,0.000000
"Pyrolusite MnO_2 (O-6A)",O-6A,becknic,mineral,mineral.oxide.none.fine.vswir.o-6a.jpl.perkin.spectrum.txt,0.000128,0.998460,0.883721,0.000448,0.884943,1.000000,0.000677,0.998941,1.000000,0.000551,1.000000,0.000000,0.000349,1.000000,0.000000
"Columbite Fe^2+Nb_2O_6 (O-7A)",O-7A,becknic,mineral,mineral.oxide.none.fine.vswir.o-7a.jpl.beckman.spectrum.txt,0.000873,0.976294,0.883721,0.000452,0.998684,1.000000,0.001589,0.999770,1.000000,0.000671,1.000000,0.000000,0.000588,1.000000,0.000000
"Columbite Fe^2+Nb_2O_6 (O-7A)",O-7A,becknic,mineral,mineral.oxide.none.fine.vswir.o-7a.jpl.perkin.spectrum.txt,0.000162,0.998905,0.883721,0.000537,0.997483,1.000000,0.001410,0.999771,1.000000,0.000990,1.000000,0.000000,0.000607,1.000000,0.000000
"Magnesiochromite MgCr_2O_4 (O-8A)",O-8A,becknic,mineral,mineral.oxide.none.fine.vswir.o-8a.jpl.beckman.spectrum.txt,0.001198,0.997844,0.883721,0.002284,0.991061,1.000000,0.002738,0.998970,1.000000,0.000340,1.000000,0.000000,0.000301,1.000000,0.000000
"Magnesiochromite MgCr_2O_4 (O-8A)",O-8A,becknic,mineral,mineral.oxide.none.fine.vswir.o-8a.jpl.perkin.spectrum.txt,0.001043,0.997910,0.883721,0.001759,0.994197,1.000000,0.002977,0.998653,1.000000,0.000248,1.000000,0.000000,0.000268,1.000000,0.000000
"Gahnite ZnAl_2O_4 (O-11A)",O-11A,becknic,mineral,mineral.oxide.none.medium.tir.o-11a.jpl.nicolet.spectrum.txt,0.000133,1.000000,0.000000,0.000187,1.000000,0.000000,0.000869,0.926668,0.356929,0.011771,0.997610,1.000000,0.013864,0.994510,1.000000
"Corundum Al_2O_3 (O-15A)",O-15A,becknic,mineral,mineral.oxide.none.medium.tir.o-15a.jpl.nicolet.spectrum.txt,0.000216,1.000000,0.000000,0.000630,1.000000,0.000000,0.001638,0.994767,0.356929,0.008594,0.996423,1.000000,0.006249,0.972479,1.000000
"Hematite alpha Fe_2O_3 (O-1A)",O-1A,becknic,mineral,mineral.oxide.none.medium.tir.o-1a.jpl.nicolet.spectrum.txt,0.000507,1.000000,0.000000,0.000388,1.000000,0.000000,0.000877,0.913368,0.356929,0.001842,0.991399,1.000000,0.000937,0.999344,1.000000
"Rutile TiO_2 (O-2A)",O-2A,becknic,mineral,mineral.oxide.none.medium.tir.o-2a.jpl.nicolet.spectrum.txt,0.001041,0.000000,0.000000,0.000549,1.000000,0.000000,0.001378,0.982914,0.356929,0.008812,0.987215,1.000000,0.004589,0.998393,1.000000
"Cassiterite SnO_2 (O-3A)",O-3A,becknic,mineral,mineral.oxide.none.medium.tir.o-3a.jpl.nicolet.spectrum.txt,0.000147,1.000000,0.000000,0.000267,1.000000,0.000000,0.000888,1.000000,0.356929,0.001157,0.997733,1.000000,0.001307,0.999181,1.000000
"Magnetite Fe^2+Fe_2^3+O_4 (O-4A)",O-4A,becknic,mineral,mineral.oxide.none.medium.tir.o-4a.jpl.nicolet.spectrum.txt,0.000496,1.000000,0.000000,0.000374,1.000000,0.000000,0.001085,0.942029,0.356929,0.001058,0.980452,1.000000,0.000778,0.991740,1.000000
"Pyrolusite MnO_2 (O-6A)",O-6A,becknic,mineral,mineral.oxide.none.medium.tir.o-6a.jpl.nicolet.spectrum.txt,0.000498,1.000000,0.000000,0.000490,1.000000,0.000000,0.000898,1.000000,0.356929,0.001129,0.919571,1.000000,0.006327,0.981769,1.000000
"Columbite Fe^2+Nb_2O_6 (O-7A)",O-7A,becknic,mineral,mineral.oxide.none.medium.tir.o-7a.jpl.nicolet.spectrum.txt,0.000508,1.000000,0.000000,0.000445,1.000000,0.000000,0.001256,0.997717,0.356929,0.003192,0.996092,1.000000,0.001898,0.998737,1.000000
"Magnesiochromite MgCr_2O_4 (O-8A)",O-8A,becknic,mineral,mineral.oxide.none.medium.tir.o-8a.jpl.nicolet.spectrum.txt,0.000126,1.000000,0.000000,0.000207,1.000000,0.000000,0.001021,0.542183,0.356929,0.006713,0.997000,1.000000,0.013237,0.984006,1.000000
"Gahnite ZnAl_2O_4 (O-11A)",O-11A,becknic,mineral,mineral.oxide.none.medium.vswir.o-11a.jpl.beckman.spectrum.txt,0.008330,0.982462,0.883721,0.004640,0.992243,1.000000,0.011788,0.997312,1.000000,0.000266,1.000000,0.000000,0.000272,1.000000,0.000000
"Gahnite ZnAl_2O_4 (O-11A)",O-11A,becknic,mineral,mineral.oxide.none.medium.vswir.o-11a.jpl.perkin.spectrum.txt,0.008633,0.982298,0.883721,0.005498,0.989268,1.000000,0.013404,0.996787,1.000000,0.000233,1.000000,0.000000,0.000243,1.000000,0.000000
"Corundum Al_2O_3 (O-15A)",O-15A,becknic,mineral,mineral.oxide.none.medium.vswir.o-15a.jpl.beckman.spectrum.txt,0.001064,0.789505,0.883721,0.001506,0.651334,1.000000,0.002530,0.998000,1.000000,0.000415,1.000000,0.000000,0.000714,1.000000,0.000000
"Corundum Al_2O_3 (O-15A)",O-15A,becknic,mineral,mineral.oxide.none.medium.vswir.o-15a.jpl.perkin.spectrum.txt,0.000456,0.995880,0.883721,0.001468,0.856452,1.000000,0.002482,0.998484,1.000000,0.000705,1.000000,0.000000,0.000741,1.000000,0.000000
"Hematite alpha Fe_2O_3 (O-1A)",O-1A,becknic,mineral,mineral.oxide.none.medium.vswir.o-1a.jpl.beckman.spectrum.txt,0.000854,0.998027,0.883721,0.001995,0.944426,1.000000,0.000541,0.990426,1.000000,0.000537,1.000000,0.000000,0.000348,1.000000,0.000000
"Hematite alpha Fe_2O_3 (O-1A)",O-1A,becknic,mineral,mineral.oxide.none.medium.vswir.o-1a.jpl.perkin.spectrum.txt,0.000768,0.998747,0.883721,0.002243,0.934643,1.000000,0.000578,0.988979,1.000000,0.000539,1.000000,0.000000,0.000350,1.000000,0.000000
"Rutile TiO_2 (O-2A)",O-2A,becknic,mineral,mineral.oxide.none.medium.vswir.o-2a.jpl.beckman.spectrum.txt,0.000849,0.999343,0.883721,0.001057,0.997437,1.000000,0.000942,0.998855,1.000000,0.000947,1.000000,0.000000,0.000641,1.000000,0.000000
"Rutile TiO_2 (O-2A)",O-2A,becknic,mineral,mineral.oxide.none.medium.vswir.o-2a.jpl.perkin.spectrum.txt,0.001776,0.997628,0.883721,0.001851,0.990640,1.000000,0.001183,0.997868,1.000000,0.000948,1.000000,0.000000,0.000653,1.000000,0.000000
"Cassiterite SnO_2 (O-3A)",O-3A,becknic,mineral,mineral.oxide.none.medium.vswir.o-3a.jpl.beckman.spectrum.txt,0.000857,0.899198,0.883721,0.000650,0.707597,1.000000,0.000348,0.980248,1.000000,0.000246,1.000000,0.000000,0.000268,1.000000,0.000000
"Cassiterite SnO_2 (O-3A)",O-3A,becknic,mineral,mineral.oxide.none.medium.vswir.o-3a.jpl.perkin.spectrum.txt,0.000158,0.995967,0.883721,0.000815,0.498621,1.000000,0.000558,0.968101,1.000000,0.000309,1.000000,0.000000,0.000284,1.000000,0.000000
"Magnetite Fe^2+Fe_2^3+O_4 (O-4A)",O-4A,becknic,mineral,mineral.oxide.none.medium.vswir.o-4a.jpl.beckman.spectrum.txt,0.000551,0.917015,0.883721,0.000428,0.966505,1.000000,0.000411,0.999348,1.000000,0.000533,1.000000,0.000000,0.000336,1.000000,0.000000
"Magnetite Fe^2+Fe_2^3+O_4 (O-4A)",O-4A,becknic,mineral,mineral.oxide.none.medium.vswir.o-4a.jpl.perkin.spectrum.txt,0.000572,0.960260,0.883721,0.000415,0.985061,1.000000,0.000508,0.999030,1.000000,0.000536,1.000000,0.000000,0.000346,1.000000,0.000000
"Pyrolusite MnO_2 (O-6A)",O-6A,becknic,mineral,mineral.oxide.none.medium.vswir.o-6a.jpl.beckman.spectrum.txt,0.000642,0.981788,0.883721,0.000532,0.888354,1.000000,0.000834,0.996163,1.000000,0.000503,1.000000,0.000000,0.000356,1.000000,0.000000
"Pyrolusite MnO_2 (O-6A)",O-6A,becknic,mineral,mineral.oxide.none.medium.vswir.o-6a.jpl.perkin.spectrum.txt,0.000338,0.995883,0.883721,0.000451,0.894823,1.000000,0.000898,0.995555,1.000000,0.000517,1.000000,0.000000,0.000339,1.000000,0.000000
"Columbite Fe^2+Nb_2O_6 (O-7A)",O-7A,becknic,mineral,mineral.oxide.none.medium.vswir.o-7a.jpl.beckman.spectrum.txt,0.000487,0.962647,0.883721,0.000477,0.858700,1.000000,0.000844,0.999640,1.000000,0.000723,1.000000,0.000000,0.000537,1.000000,0.000000
"Columbite Fe^2+Nb_2O_6 (O-7A)",O-7A,becknic,mineral,mineral.oxide.none.medium.vswir.o-7a.jpl.perkin.spectrum.txt,0.000224,0.994418,0.883721,0.000601,0.673230,1.000000,0.000887,0.999528,1.000000,0.000672,1.000000,0.000000,0.000469,1.000000,0.000000
"Magnesiochromite MgCr_2O_4 (O-8A)",O-8A,becknic,mineral,mineral.oxide.none.medium.vswir.o-8a.jpl.beckman.spectrum.txt,0.000655,0.771243,0.883721,0.000441,0.978059,1.000000,0.000815,0.996815,1.000000,0.000217,1.000000,0.000000,0.000253,1.000000,0.000000
"Magnesiochromite MgCr_2O_4 (O-8A)",O-8A,becknic,mineral,mineral.oxide.none.medium.vswir.o-8a.jpl.perkin.spectrum.txt,0.000228,0.972284,0.883721,0.000637,0.966908,1.000000,0.000787,0.997601,1.000000,0.000213,1.000000,0.000000,0.000267,1.000000,0.000000
"Chromite Fe+2Cr2O4 (chromite_1)",chromite_1,becknic,mineral,mineral.oxide.none.solid.tir.chromite_1.jhu.nicolet.spectrum.txt,0.000456,1.000000,0.000000,0.000349,1.000000,0.000000,0.000713,1.000000,0.300357,0.000854,0.974102,1.000000,0.012195,0.996327,1.000000
"Hematite a-Fe2O3 (hematite_1)",hematite_1,becknic,mineral,mineral.oxide.none.solid.tir.hematite_1.jhu.nicolet.spectrum.txt,0.000185,1.000000,0.000000,0.000290,1.000000,0.000000,0.000372,1.000000,0.300357,0.000576,0.984638,1.000000,0.002362,0.984289,1.000000
"Ilmenite Fe+2TiO3 (ilmenite_1)",ilmenite_1,becknic,mineral,mineral.oxide.none.solid.tir.ilmenite_1.jhu.nicolet.spectrum.txt,0.000492,1.000000,0.000000,0.000503,1.000000,0.000000,0.000751,1.000000,0.300357,0.000748,0.996249,1.000000,0.006122,0.993230,1.000000
"Magnetite Fe+2Fe2+3O4 (magnet_1)",magnet_1,becknic,mineral,mineral.oxide.none.solid.tir.magnet_1.jhu.nicolet.spectrum.txt,0.000531,1.000000,0.000000,0.000464,1.000000,0.000000,0.001267,0.969895,0.300357,0.000768,0.970351,1.000000,0.000784,0.994777,1.000000
"Rutile TiO2 (rutile_1)",rutile_1,becknic,mineral,mineral.oxide.none.solid.tir.rutile_1.jhu.nicolet.spectrum.txt,0.000169,1.000000,0.000000,0.000282,1.000000,0.000000,0.000537,0.805852,0.300357,0.001472,0.988747,1.000000,0.006428,0.996869,1.000000
"Apatite Ca_5(PO_4)_3F (P-1A)",P-1A,becknic,mineral,mineral.phosphate.none.coarse.tir.p-1a.jpl.nicolet.spectrum.txt,0.000331,1.000000,0.000000,0.000243,1.000000,0.000000,0.003644,0.989014,0.356929,0.021963,0.977821,1.000000,0.020531,0.961974,1.000000
"Montebrasite LiAlPO_4(OH) (P-2A)",P-2A,becknic,mineral,mineral.phosphate.none.coarse.tir.p-2a.jpl.nicolet.spectrum.txt,0.000996,1.000000,0.000000,0.000531,1.000000,0.000000,0.015205,0.959478,0.356929,0.005414,0.987684,1.000000,0.011951,0.983292,1.000000
"Amblygonite (Li,Na)Al(PO_4)(F,OH) (P-3A)",P-3A,becknic,mineral,mineral.phosphate.none.coarse.tir.p-3a.jpl.nicolet.spectrum.txt,0.001285,0.000000,0.000000,0.000530,1.000000,0.000000,0.012143,0.974165,0.356929,0.004505,0.988576,1.000000,0.007761,0.992070,1.000000
"Triphylite Li(Mn,Fe)PO_4 (P-4A)",P-4A,becknic,mineral,mineral.phosphate.none.coarse.tir.p-4a.jpl.nicolet.spectrum.txt,0.000447,1.000000,0.000000,0.000683,1.000000,0.000000,0.002472,0.998342,0.356929,0.010283,0.994682,1.000000,0.011126,0.984119,1.000000
